marital_status,day_or_night,previous_qualification,admission_grade,displaced,gender,age,international,target
soltero,Si,145,160.1,No,Mujer,19,No,Graduate
soltero,Si,130,140,No,Mujer,26,No,Graduate
soltero,Si,118,110.7,Si,Mujer,18,No,Graduate
casado,Si,133.1,138.3,No,Mujer,45,No,Dropout
soltero,Si,150,150,No,Mujer,19,No,Dropout
soltero,Si,113,112.3,No,Mujer,20,No,Graduate
soltero,Si,136,122,No,Mujer,18,No,Graduate
soltero,Si,140,141.7,Si,Mujer,27,No,Dropout
casado,Si,131,118.4,No,Mujer,20,No,Graduate
soltero,Si,138,128.7,Si,Mujer,18,No,Graduate
soltero,Si,140,100.8,No,Mujer,26,No,Dropout
divorciado,Si,120,125.5,Si,Mujer,39,No,Graduate
soltero,Si,139,124,Si,Mujer,18,No,Graduate
soltero,Si,130,130,No,Mujer,36,No,Dropout
casado,No,110,160.5,No,Mujer,38,No,Graduate
casado,Si,133.1,100,No,Mujer,45,No,Dropout
union_facto,Si,133.1,103,No,Mujer,62,No,Graduate
soltero,Si,133.1,103,Si,Mujer,20,No,Graduate
soltero,Si,139,131.5,Si,Mujer,18,No,Graduate
soltero,Si,134,121.4,No,Mujer,18,No,Dropout
casado,No,160,137.3,No,Mujer,23,No,Graduate
soltero,Si,124,138.4,Si,Mujer,19,No,Dropout
soltero,Si,137,131.1,Si,Mujer,19,No,Graduate
soltero,Si,157,100,No,Mujer,18,No,Graduate
soltero,No,100,100,No,Mujer,41,No,Graduate
soltero,Si,130,159,No,Mujer,51,No,Graduate
soltero,Si,133.1,120.6,Si,Mujer,24,No,Graduate
soltero,No,120,134,No,Mujer,25,No,Dropout
soltero,Si,128,116.5,Si,Mujer,20,No,Graduate
soltero,Si,124,113.9,Si,Mujer,19,No,Dropout
union_facto,No,130,130,No,Mujer,41,No,Graduate
soltero,Si,132,129.9,Si,Mujer,19,No,Graduate
soltero,Si,133.1,133.7,No,Mujer,28,No,Dropout
soltero,Si,129,124.8,Si,Mujer,21,No,Graduate
soltero,Si,135,133.6,Si,Mujer,22,No,Dropout
soltero,Si,138,133.5,Si,Mujer,18,No,Graduate
soltero,Si,135,128,Si,Mujer,19,No,Graduate
soltero,Si,131,127.2,Si,Mujer,19,No,Graduate
soltero,Si,150,150,No,Mujer,25,No,Graduate
soltero,Si,133,127.8,Si,Mujer,18,No,Graduate
soltero,Si,135,125.2,Si,Mujer,19,No,Graduate
casado,No,100,100,No,Mujer,46,No,Graduate
soltero,Si,158,151.4,Si,Mujer,19,No,Graduate
soltero,Si,172,163.3,Si,Mujer,18,No,Graduate
soltero,Si,123,118,Si,Mujer,19,No,Graduate
soltero,Si,144,140.2,Si,Mujer,20,No,Dropout
casado,No,140,128.5,No,Mujer,38,No,Graduate
soltero,Si,136,131.5,Si,Mujer,18,No,Graduate
soltero,Si,137,132.6,Si,Mujer,18,No,Graduate
soltero,Si,128,122.1,Si,Mujer,18,No,Graduate
soltero,Si,130,133,Si,Mujer,19,No,Graduate
divorciado,No,138,127,No,Mujer,37,No,Dropout
soltero,Si,139,136.4,Si,Mujer,19,No,Graduate
soltero,Si,136,129,Si,Mujer,19,No,Dropout
soltero,Si,126,119,Si,Mujer,19,No,Dropout
soltero,Si,135,128,Si,Mujer,18,No,Graduate
soltero,Si,122,117.1,Si,Mujer,18,No,Graduate
soltero,Si,137,136.3,No,Mujer,18,No,Graduate
soltero,Si,137,130.7,Si,Mujer,18,No,Dropout
soltero,Si,125,115.2,Si,Mujer,20,No,Graduate
soltero,Si,141,130.2,Si,Mujer,20,No,Graduate
soltero,Si,132,128.5,No,Mujer,18,No,Dropout
soltero,Si,133.1,95,Si,Mujer,20,No,Graduate
soltero,Si,132,119.4,Si,Mujer,18,No,Graduate
soltero,Si,142,123.5,Si,Mujer,19,No,Dropout
soltero,Si,136,133.9,Si,Mujer,18,No,Graduate
soltero,Si,150,145.2,Si,Mujer,20,No,Graduate
soltero,Si,130,118.8,No,Mujer,18,No,Graduate
soltero,Si,136,123.4,Si,Mujer,19,No,Graduate
soltero,Si,138,123,Si,Mujer,19,No,Graduate
soltero,Si,131,118.4,No,Mujer,19,No,Graduate
soltero,Si,147,131.6,No,Mujer,18,No,Graduate
soltero,Si,140,122.3,Si,Mujer,19,No,Dropout
soltero,Si,152,151.7,Si,Mujer,24,No,Graduate
soltero,Si,169,176,Si,Mujer,18,No,Graduate
soltero,Si,149,133,Si,Mujer,18,No,Graduate
soltero,Si,122,119.6,Si,Mujer,19,No,Dropout
soltero,No,130,134,No,Mujer,35,No,Graduate
soltero,Si,145,132,Si,Mujer,19,No,Graduate
soltero,Si,130,130,No,Mujer,28,No,Dropout
soltero,Si,157,141.4,No,Mujer,21,No,Graduate
soltero,Si,135,128.9,Si,Mujer,19,No,Graduate
soltero,Si,123,118.1,Si,Mujer,19,No,Graduate
soltero,Si,139,130.6,No,Mujer,18,No,Graduate
soltero,Si,136,122,Si,Mujer,18,No,Graduate
soltero,Si,135,123,Si,Mujer,19,No,Dropout
soltero,Si,126,126.7,Si,Mujer,20,No,Graduate
soltero,Si,122,126.6,Si,Mujer,18,No,Graduate
soltero,Si,125,125.4,No,Mujer,19,No,Dropout
soltero,Si,134,136.1,Si,Mujer,20,No,Dropout
soltero,Si,110,111.1,Si,Mujer,18,No,Graduate
soltero,Si,131,135.9,No,Mujer,21,No,Graduate
soltero,Si,122,119.6,Si,Mujer,19,No,Graduate
soltero,Si,123,116.7,Si,Mujer,19,No,Graduate
soltero,Si,137,134.2,Si,Mujer,18,No,Dropout
soltero,Si,130,123,No,Mujer,18,No,Graduate
soltero,Si,127,123.9,Si,Mujer,18,No,Graduate
casado,Si,160,120,No,Mujer,31,No,Dropout
soltero,Si,138,123,Si,Mujer,20,No,Graduate
soltero,Si,137,122.3,No,Mujer,19,No,Dropout
soltero,Si,127,122.8,No,Mujer,19,No,Graduate
union_facto,Si,160,160,No,Mujer,27,No,Dropout
soltero,Si,132,120.1,Si,Mujer,18,No,Graduate
soltero,No,126,142.4,No,Mujer,32,No,Dropout
soltero,Si,133,127.3,Si,Mujer,18,No,Graduate
soltero,Si,140,125.5,Si,Mujer,19,No,Graduate
soltero,Si,129,122,Si,Mujer,18,No,Dropout
soltero,Si,110,107.5,Si,Mujer,18,No,Dropout
soltero,Si,133.1,104,No,Mujer,24,No,Graduate
soltero,Si,132,133.1,Si,Mujer,19,No,Graduate
soltero,Si,115,113.3,Si,Mujer,21,No,Dropout
soltero,Si,130,130,Si,Mujer,19,No,Graduate
soltero,Si,140,105,Si,Mujer,36,No,Graduate
soltero,Si,133.1,144,No,Hombre,51,No,Dropout
soltero,No,133.1,107.5,No,Hombre,29,No,Dropout
soltero,Si,130,127.4,No,Hombre,27,No,Dropout
casado,Si,120,120,No,Hombre,57,No,Dropout
soltero,Si,100,120,No,Hombre,26,No,Dropout
soltero,Si,129,118.2,No,Hombre,19,No,Graduate
soltero,Si,160,160,Si,Hombre,23,No,Dropout
soltero,No,120,152.4,No,Hombre,27,No,Graduate
soltero,Si,122,116.6,Si,Hombre,20,No,Graduate
soltero,Si,143,141.6,No,Mujer,19,No,Graduate
soltero,Si,110,105.5,Si,Mujer,19,No,Dropout
soltero,Si,124,116.3,Si,Mujer,20,No,Graduate
soltero,No,130,119.5,Si,Mujer,22,No,Graduate
soltero,Si,139,125,Si,Mujer,18,No,Graduate
union_facto,Si,140,160,No,Mujer,27,No,Graduate
soltero,No,150,150,No,Mujer,27,No,Dropout
soltero,Si,123,115,Si,Mujer,19,No,Graduate
soltero,No,100,112.8,No,Mujer,23,No,Graduate
soltero,Si,148,131,Si,Mujer,22,No,Graduate
soltero,Si,130,121.6,Si,Mujer,18,No,Dropout
soltero,Si,118,110,No,Mujer,18,No,Graduate
soltero,No,120,148.5,No,Mujer,31,No,Graduate
soltero,Si,119,118.3,No,Mujer,19,No,Dropout
soltero,No,127,115.8,No,Mujer,24,No,Dropout
soltero,Si,134,121.2,No,Mujer,19,No,Graduate
soltero,Si,133,136.2,Si,Mujer,19,No,Graduate
soltero,Si,133.1,100.2,Si,Mujer,26,No,Dropout
soltero,Si,180,152.7,Si,Hombre,27,Si,Dropout
soltero,Si,129,123.1,Si,Mujer,19,No,Graduate
casado,Si,120,130,No,Mujer,29,No,Dropout
soltero,Si,141,125,Si,Mujer,18,No,Graduate
soltero,Si,118,113.1,Si,Mujer,19,No,Graduate
soltero,Si,177,162.3,No,Mujer,18,No,Graduate
soltero,Si,132,132,Si,Mujer,19,No,Dropout
soltero,Si,133,130.7,Si,Mujer,19,No,Graduate
soltero,Si,124,122.3,Si,Mujer,19,No,Dropout
soltero,Si,128,118.2,No,Mujer,19,No,Graduate
soltero,Si,138,133.5,No,Mujer,19,No,Graduate
soltero,Si,144,126.8,Si,Mujer,18,No,Dropout
soltero,Si,122,121,Si,Mujer,20,No,Graduate
soltero,Si,111,117.7,No,Mujer,20,No,Graduate
casado,No,120,129.2,No,Mujer,31,No,Dropout
soltero,Si,135,125.8,No,Mujer,20,No,Graduate
soltero,Si,147,142,Si,Mujer,18,No,Graduate
soltero,Si,137,126.7,Si,Mujer,19,No,Graduate
soltero,Si,117,109.3,No,Mujer,30,No,Graduate
soltero,Si,128,121.7,Si,Mujer,19,No,Graduate
soltero,Si,115,117.1,Si,Mujer,22,No,Graduate
soltero,Si,121,114.4,No,Mujer,18,No,Graduate
soltero,Si,134,133,Si,Mujer,18,No,Graduate
soltero,Si,126,118.8,Si,Mujer,19,No,Graduate
soltero,Si,151,151,Si,Mujer,18,No,Graduate
soltero,Si,138,149.9,Si,Mujer,20,No,Graduate
soltero,Si,133,120.1,Si,Mujer,18,No,Graduate
soltero,Si,150,173.3,Si,Mujer,25,No,Graduate
soltero,Si,136,126.2,No,Mujer,19,No,Graduate
soltero,Si,128,157.4,Si,Mujer,26,No,Graduate
soltero,Si,131,120.2,Si,Mujer,21,No,Graduate
soltero,Si,130,124.8,No,Mujer,19,No,Dropout
soltero,Si,150,130.3,No,Mujer,19,No,Graduate
soltero,Si,165,152.4,Si,Mujer,18,No,Graduate
casado,No,133.1,113.5,No,Mujer,32,No,Graduate
soltero,Si,126,125.7,No,Mujer,18,No,Graduate
divorciado,Si,100,120,No,Mujer,39,No,Graduate
soltero,Si,159,162.2,Si,Mujer,18,No,Dropout
soltero,Si,177,155.7,No,Mujer,18,No,Graduate
soltero,Si,156,147.7,Si,Mujer,21,No,Graduate
soltero,Si,125,125,Si,Mujer,21,No,Graduate
soltero,Si,127,129.8,Si,Mujer,22,No,Dropout
soltero,Si,125,117.3,Si,Hombre,21,No,Graduate
soltero,Si,138,126.5,Si,Mujer,20,Si,Graduate
soltero,Si,136,123,Si,Mujer,19,No,Graduate
soltero,Si,142,127.7,No,Mujer,20,No,Graduate
soltero,Si,129,117.5,Si,Mujer,19,No,Graduate
soltero,Si,134,128.4,Si,Mujer,18,No,Graduate
soltero,Si,123,124.1,Si,Mujer,18,No,Dropout
soltero,No,150,140.9,No,Mujer,24,No,Dropout
soltero,Si,129,126.2,No,Mujer,21,No,Dropout
soltero,Si,134,120.5,Si,Hombre,18,No,Graduate
soltero,Si,127,121.1,Si,Hombre,20,No,Graduate
soltero,Si,123,123.7,Si,Mujer,20,No,Dropout
soltero,Si,127,116.9,Si,Mujer,18,No,Dropout
soltero,Si,133.1,100,Si,Mujer,25,No,Graduate
casado,Si,120,153.8,No,Hombre,35,No,Dropout
soltero,Si,133,120.1,Si,Mujer,19,No,Graduate
soltero,Si,133,128.1,Si,Hombre,18,No,Dropout
soltero,Si,143,126.8,No,Hombre,19,No,Graduate
soltero,Si,157,146.2,No,Hombre,18,No,Graduate
soltero,Si,133.1,140,Si,Hombre,24,No,Dropout
soltero,No,145,134.5,Si,Hombre,25,Si,Graduate
soltero,Si,111,107.5,No,Hombre,19,No,Graduate
soltero,Si,116,112.2,No,Hombre,19,No,Dropout
soltero,Si,133.1,128.2,No,Hombre,30,No,Dropout
soltero,Si,135,126.8,Si,Hombre,19,No,Dropout
soltero,Si,145,132.1,Si,Hombre,21,No,Dropout
soltero,Si,118,110,No,Hombre,19,No,Dropout
soltero,Si,130,100,No,Hombre,29,No,Dropout
soltero,Si,115,114.3,No,Hombre,18,No,Dropout
soltero,Si,120,116.9,No,Hombre,20,No,Dropout
soltero,Si,120,127,Si,Hombre,18,No,Dropout
soltero,Si,127,120,Si,Hombre,19,No,Graduate
soltero,Si,110,110,No,Hombre,35,No,Dropout
soltero,Si,148,127,Si,Hombre,20,No,Graduate
casado,Si,170,159.5,No,Hombre,33,No,Dropout
soltero,Si,146,135.2,Si,Hombre,18,No,Graduate
soltero,Si,125,118,Si,Hombre,19,No,Dropout
soltero,Si,139,123.6,Si,Hombre,18,No,Dropout
soltero,No,133.1,111,No,Hombre,28,No,Dropout
soltero,Si,146,144.6,No,Hombre,18,No,Graduate
soltero,Si,109,111.8,Si,Hombre,25,No,Dropout
soltero,Si,135,122.1,No,Hombre,19,No,Dropout
soltero,Si,122,119.9,No,Hombre,18,No,Graduate
soltero,Si,130,130,Si,Hombre,29,No,Graduate
soltero,Si,115,112.6,No,Hombre,20,No,Graduate
soltero,Si,150,150,No,Hombre,20,No,Dropout
soltero,Si,170,165.8,Si,Hombre,18,No,Graduate
soltero,Si,102,101.7,Si,Hombre,21,No,Graduate
soltero,Si,140,124.3,No,Hombre,18,No,Dropout
soltero,Si,135,122.1,Si,Hombre,20,No,Graduate
soltero,No,140,154.5,No,Mujer,26,No,Dropout
soltero,Si,147,128.8,No,Mujer,19,No,Dropout
soltero,Si,140,106,Si,Mujer,24,No,Dropout
soltero,Si,157,146.2,Si,Mujer,20,No,Graduate
soltero,No,120,116.9,Si,Mujer,26,No,Dropout
soltero,Si,133.1,118.2,No,Mujer,31,No,Dropout
casado,Si,140,105.7,Si,Mujer,27,No,Graduate
soltero,Si,130,126.9,No,Mujer,24,No,Graduate
soltero,Si,115,108.4,Si,Mujer,20,No,Graduate
soltero,Si,118,114.2,Si,Mujer,20,No,Graduate
soltero,Si,130,140,Si,Mujer,24,No,Graduate
soltero,Si,130,126.5,Si,Mujer,18,No,Graduate
soltero,Si,120,111.3,No,Mujer,20,No,Dropout
soltero,Si,130,125.1,Si,Mujer,18,No,Graduate
soltero,Si,141,126.3,Si,Mujer,19,No,Graduate
soltero,Si,138,142.2,Si,Mujer,18,No,Graduate
soltero,Si,135,127,Si,Mujer,18,No,Graduate
soltero,Si,137,128.6,No,Mujer,18,No,Graduate
casado,Si,100,134.4,No,Mujer,34,No,Graduate
soltero,No,133.1,100,No,Mujer,38,No,Dropout
soltero,Si,142,133,Si,Mujer,19,No,Graduate
soltero,Si,140,126.7,Si,Mujer,19,No,Dropout
soltero,Si,129,129,No,Mujer,21,No,Dropout
soltero,Si,141,133.7,Si,Mujer,18,No,Graduate
soltero,Si,118,122.2,Si,Mujer,20,No,Graduate
soltero,Si,131,128.9,No,Mujer,18,No,Graduate
soltero,Si,161,154.4,Si,Mujer,18,No,Graduate
soltero,Si,130,130,Si,Mujer,36,No,Dropout
soltero,Si,121,113,Si,Mujer,18,No,Graduate
soltero,Si,133.1,123.3,Si,Mujer,21,No,Dropout
soltero,Si,130,130,Si,Mujer,21,No,Dropout
soltero,Si,133.1,101.3,No,Mujer,18,Si,Graduate
soltero,Si,120,113.7,Si,Mujer,18,No,Graduate
soltero,Si,140,138.8,Si,Mujer,19,No,Graduate
casado,Si,133.1,140,No,Mujer,29,No,Graduate
soltero,Si,130,130,No,Mujer,20,No,Graduate
soltero,Si,140,132.5,Si,Mujer,18,No,Graduate
soltero,Si,124,117.4,Si,Mujer,19,No,Graduate
soltero,Si,115,109.8,Si,Mujer,19,No,Graduate
soltero,No,100,116.5,No,Mujer,37,No,Dropout
soltero,Si,162,165.2,Si,Mujer,18,No,Graduate
soltero,Si,121,113,Si,Mujer,21,No,Dropout
soltero,Si,125,123.3,No,Mujer,19,No,Graduate
soltero,Si,123,116.7,No,Mujer,19,No,Graduate
casado,Si,133.1,118.9,No,Mujer,30,No,Dropout
soltero,Si,120,103.6,Si,Mujer,27,No,Dropout
casado,Si,136,122.7,No,Mujer,45,No,Dropout
casado,No,133.1,113.5,No,Mujer,50,No,Graduate
divorciado,Si,110,128.2,No,Mujer,41,No,Graduate
soltero,Si,133.1,130,No,Mujer,44,No,Dropout
union_facto,Si,110,110,No,Mujer,23,No,Graduate
soltero,Si,130,117.7,No,Mujer,34,No,Dropout
soltero,Si,102,99.6,Si,Mujer,21,No,Graduate
soltero,Si,127,117.9,Si,Mujer,22,Si,Dropout
divorciado,No,133.1,113,No,Mujer,32,No,Graduate
soltero,Si,137,124.4,Si,Mujer,20,Si,Graduate
casado,No,130,140,No,Mujer,59,No,Dropout
soltero,Si,131,124,Si,Mujer,18,No,Graduate
divorciado,No,140,149.8,No,Hombre,36,No,Graduate
soltero,Si,160,160,No,Hombre,36,No,Dropout
soltero,Si,117,114.6,No,Hombre,19,No,Dropout
soltero,No,150,120,No,Hombre,25,No,Graduate
soltero,Si,133.1,100,No,Hombre,35,No,Graduate
soltero,Si,125,128.5,No,Hombre,20,No,Dropout
soltero,Si,130,113,Si,Hombre,35,No,Dropout
soltero,Si,170,150.8,Si,Mujer,27,No,Dropout
soltero,No,120,114.8,Si,Mujer,19,No,Graduate
soltero,Si,130,129,No,Mujer,26,No,Dropout
soltero,Si,133.1,110.5,No,Mujer,19,No,Graduate
soltero,Si,141,132.5,Si,Mujer,19,No,Dropout
soltero,Si,138,130.7,Si,Mujer,18,No,Dropout
soltero,Si,130,130.4,Si,Mujer,19,No,Graduate
soltero,Si,128,124.3,Si,Mujer,19,No,Graduate
soltero,Si,135,132.6,Si,Mujer,19,No,Graduate
soltero,No,150,146.7,No,Mujer,21,No,Graduate
soltero,Si,135,130.1,Si,Mujer,18,No,Graduate
casado,Si,120,120,Si,Mujer,33,No,Graduate
soltero,No,120,121.3,No,Mujer,32,No,Graduate
soltero,Si,140,133.3,Si,Mujer,17,No,Graduate
casado,Si,140,110.5,No,Mujer,31,No,Dropout
casado,No,140,102.5,No,Mujer,32,No,Graduate
soltero,Si,156,150.9,Si,Mujer,18,No,Dropout
soltero,No,100,117.9,No,Hombre,40,No,Dropout
casado,No,120,135,Si,Hombre,32,No,Graduate
soltero,Si,120,120,No,Hombre,40,No,Dropout
soltero,Si,172,167.1,No,Hombre,18,No,Graduate
soltero,No,120,115.8,No,Hombre,28,No,Dropout
soltero,Si,137,141.2,Si,Hombre,19,No,Graduate
soltero,Si,117,118.4,No,Hombre,19,No,Graduate
soltero,Si,142,134.3,No,Hombre,21,No,Dropout
soltero,Si,135,128.7,Si,Hombre,22,No,Dropout
soltero,Si,115,116.1,Si,Hombre,18,No,Dropout
soltero,Si,110,100,Si,Hombre,27,No,Dropout
casado,No,140,130,Si,Hombre,30,No,Graduate
soltero,Si,150,150,No,Hombre,28,No,Dropout
soltero,Si,133,132,No,Hombre,20,No,Graduate
soltero,Si,110,125,No,Hombre,31,No,Dropout
soltero,Si,126,116.2,No,Hombre,21,No,Dropout
soltero,Si,133.1,100,Si,Hombre,27,No,Dropout
soltero,Si,136,132.9,Si,Hombre,19,No,Graduate
soltero,Si,140,140,Si,Hombre,21,No,Dropout
soltero,Si,160,100.1,No,Hombre,35,No,Dropout
soltero,Si,133.1,128.2,No,Hombre,28,No,Dropout
soltero,Si,142,136.1,Si,Hombre,19,No,Dropout
soltero,Si,131,130.3,Si,Hombre,20,No,Graduate
soltero,Si,110,142.5,No,Hombre,37,No,Dropout
soltero,Si,124,114.6,Si,Hombre,19,No,Dropout
soltero,Si,120,108.5,No,Hombre,36,No,Dropout
soltero,Si,133.1,140,No,Hombre,29,No,Dropout
soltero,Si,133.1,120,No,Hombre,30,No,Graduate
soltero,Si,133.1,120,No,Hombre,32,No,Dropout
casado,Si,140,140,No,Hombre,37,No,Dropout
soltero,Si,138.7,111.3,No,Hombre,27,No,Dropout
soltero,Si,131,131,Si,Hombre,18,No,Graduate
soltero,Si,149,139.5,No,Hombre,18,No,Graduate
casado,Si,133.1,110,No,Hombre,32,No,Dropout
soltero,Si,120,115,No,Hombre,22,No,Dropout
divorciado,Si,133.1,154.3,No,Mujer,32,No,Dropout
soltero,Si,126,115.2,No,Mujer,19,No,Dropout
soltero,Si,125,130.6,Si,Mujer,18,No,Graduate
soltero,Si,123,117.4,Si,Mujer,18,No,Graduate
soltero,Si,150,150,Si,Mujer,38,No,Dropout
soltero,Si,132,131.3,Si,Mujer,21,No,Dropout
soltero,Si,133,120.4,No,Mujer,21,No,Dropout
soltero,Si,137,125,Si,Mujer,19,No,Graduate
soltero,Si,150,142.7,No,Mujer,18,No,Dropout
soltero,Si,130,130,No,Mujer,25,No,Dropout
soltero,Si,136,120.8,Si,Mujer,19,No,Graduate
soltero,Si,131,130.3,Si,Mujer,18,No,Graduate
soltero,Si,130,119.9,No,Mujer,19,No,Graduate
soltero,Si,108,110.5,Si,Mujer,22,No,Graduate
soltero,Si,160,160,Si,Mujer,21,No,Graduate
soltero,Si,113,118.6,Si,Mujer,21,No,Graduate
soltero,Si,113,112.3,No,Mujer,20,No,Graduate
soltero,Si,148,125,Si,Mujer,18,No,Graduate
soltero,Si,130,105.8,No,Mujer,26,No,Dropout
soltero,Si,133.1,121.5,Si,Mujer,31,No,Dropout
soltero,Si,138,134.2,Si,Mujer,18,No,Graduate
divorciado,Si,130,130,No,Mujer,35,No,Dropout
soltero,Si,115,108.7,No,Mujer,19,No,Graduate
soltero,Si,147,136.7,No,Mujer,18,No,Graduate
soltero,Si,132,119.1,No,Mujer,20,No,Graduate
soltero,Si,146,151.3,Si,Mujer,19,No,Graduate
soltero,Si,133,127.4,No,Mujer,18,No,Graduate
soltero,Si,124,124,No,Mujer,23,No,Graduate
soltero,Si,133.1,155,No,Mujer,21,No,Graduate
soltero,Si,121,114,No,Mujer,19,No,Graduate
soltero,Si,160,160,Si,Mujer,20,No,Graduate
soltero,Si,150,136.5,Si,Mujer,18,No,Graduate
casado,Si,130,122.3,No,Mujer,19,No,Graduate
soltero,Si,133.1,128,No,Mujer,21,No,Graduate
soltero,Si,154,156.5,Si,Mujer,18,No,Graduate
soltero,Si,150,143,No,Mujer,18,No,Graduate
soltero,Si,141,131.9,Si,Mujer,18,No,Graduate
soltero,Si,146,155.1,Si,Mujer,18,No,Graduate
soltero,Si,139,130.3,Si,Mujer,18,No,Graduate
soltero,Si,136,123.3,No,Mujer,18,No,Dropout
soltero,Si,110,117.4,Si,Mujer,20,No,Graduate
soltero,Si,129,120,Si,Mujer,19,No,Graduate
soltero,Si,137,126.7,Si,Mujer,18,No,Dropout
soltero,Si,138,129.3,Si,Mujer,18,No,Graduate
soltero,Si,133.1,98.6,No,Mujer,21,No,Dropout
soltero,Si,136,126.9,Si,Mujer,19,No,Graduate
soltero,Si,139,146.7,Si,Mujer,20,No,Graduate
soltero,Si,125,117,No,Mujer,21,No,Graduate
soltero,Si,130,130,Si,Mujer,23,No,Dropout
soltero,Si,137,125.8,No,Mujer,18,No,Dropout
casado,No,130,160,No,Mujer,30,No,Dropout
soltero,Si,130,134.2,Si,Mujer,20,No,Dropout
casado,Si,160,96,No,Mujer,29,No,Dropout
soltero,Si,136,125.2,Si,Mujer,20,No,Graduate
soltero,No,117,100,No,Mujer,27,No,Dropout
casado,Si,140,140,No,Mujer,23,No,Dropout
soltero,Si,132,120,No,Mujer,23,No,Graduate
soltero,Si,147,134.3,Si,Mujer,18,No,Graduate
soltero,Si,158,144.7,Si,Mujer,19,No,Graduate
soltero,Si,142,131.9,Si,Mujer,19,No,Dropout
soltero,Si,143,136.7,Si,Mujer,18,No,Dropout
soltero,Si,135,129.8,Si,Mujer,19,No,Graduate
soltero,Si,160,146.5,No,Mujer,18,No,Graduate
soltero,Si,133.1,117.8,No,Mujer,24,No,Graduate
soltero,Si,133.1,106,Si,Mujer,19,No,Dropout
soltero,Si,106,116.9,Si,Mujer,20,No,Graduate
soltero,Si,148,141.7,No,Mujer,18,No,Graduate
soltero,Si,134,127.7,Si,Mujer,18,No,Dropout
soltero,Si,130,122.1,Si,Mujer,19,No,Graduate
soltero,Si,150,153.5,Si,Mujer,19,No,Dropout
soltero,Si,141,141.4,Si,Mujer,18,No,Graduate
soltero,Si,140,135.8,Si,Mujer,19,No,Graduate
soltero,Si,138,127.5,Si,Mujer,18,No,Graduate
soltero,Si,133,100,No,Mujer,20,No,Graduate
soltero,Si,150,131.5,Si,Mujer,19,No,Graduate
soltero,Si,117,109.3,No,Mujer,22,No,Dropout
soltero,Si,145,127.9,Si,Mujer,19,No,Graduate
soltero,Si,140,140,Si,Mujer,36,No,Graduate
soltero,Si,160,160,No,Mujer,19,No,Graduate
soltero,Si,125,119.8,No,Mujer,18,No,Graduate
divorciado,No,133.1,153,No,Mujer,40,No,Dropout
soltero,Si,139,125,Si,Mujer,19,No,Graduate
soltero,Si,120,120,No,Mujer,32,No,Dropout
soltero,Si,120,116.9,Si,Mujer,19,No,Graduate
casado,Si,130,117.9,No,Mujer,35,No,Dropout
soltero,Si,150,135,No,Mujer,29,No,Graduate
soltero,Si,143,129.5,Si,Mujer,18,No,Graduate
casado,No,100,111.3,No,Mujer,25,No,Graduate
divorciado,No,133.1,95,No,Mujer,50,No,Dropout
casado,Si,133.1,131.8,No,Mujer,24,No,Dropout
soltero,Si,132,119.1,No,Mujer,18,No,Dropout
soltero,Si,131,125.4,Si,Mujer,20,No,Graduate
soltero,Si,147,140.7,Si,Mujer,20,No,Graduate
soltero,No,141,131.9,No,Mujer,21,No,Dropout
soltero,Si,135,139.2,No,Hombre,19,No,Graduate
soltero,Si,133,121.8,No,Hombre,18,No,Graduate
soltero,Si,142,132.9,No,Hombre,22,No,Graduate
soltero,Si,130,130,No,Hombre,25,No,Dropout
casado,Si,133.1,130.1,No,Hombre,37,No,Dropout
soltero,Si,133.1,124.5,No,Hombre,38,No,Dropout
casado,Si,130,162.3,No,Hombre,36,No,Dropout
soltero,Si,149,137.8,Si,Hombre,18,No,Graduate
soltero,Si,130,119.5,No,Hombre,19,No,Dropout
soltero,Si,150,110,No,Hombre,24,No,Dropout
soltero,Si,106,105,No,Hombre,20,No,Graduate
soltero,Si,162,142.8,Si,Hombre,21,No,Dropout
casado,No,120,128.2,Si,Hombre,32,No,Dropout
casado,No,133.1,120,No,Hombre,39,No,Dropout
soltero,Si,130,130,No,Hombre,33,No,Dropout
soltero,Si,128,121.7,No,Hombre,20,No,Graduate
soltero,Si,124,116,No,Hombre,19,No,Graduate
casado,No,133.1,133.2,No,Hombre,43,No,Dropout
casado,No,114,116.7,No,Hombre,49,No,Dropout
soltero,Si,140,126.4,Si,Hombre,18,No,Graduate
soltero,Si,122,120.3,Si,Hombre,19,No,Dropout
soltero,Si,140,118,No,Hombre,45,No,Dropout
soltero,Si,160,149.5,Si,Hombre,19,No,Graduate
soltero,Si,130,130,No,Hombre,21,No,Graduate
soltero,Si,141,126.3,No,Hombre,18,No,Graduate
soltero,Si,127,116.2,No,Hombre,18,No,Dropout
soltero,Si,126,126,No,Hombre,29,No,Dropout
soltero,Si,131,122.3,No,Hombre,19,No,Graduate
soltero,Si,130,131.8,No,Hombre,22,No,Graduate
soltero,Si,140,130.7,Si,Hombre,18,No,Dropout
soltero,Si,140,129.5,Si,Hombre,20,No,Dropout
divorciado,Si,133.1,130,No,Hombre,29,No,Dropout
soltero,Si,120,114,Si,Hombre,29,No,Dropout
soltero,Si,123,116.4,Si,Hombre,19,No,Dropout
soltero,Si,136,121.7,Si,Hombre,18,No,Dropout
casado,Si,136,130,Si,Hombre,22,No,Dropout
soltero,No,120,120,Si,Hombre,34,No,Dropout
soltero,No,160,125,No,Hombre,26,No,Graduate
soltero,Si,125,134.1,Si,Hombre,24,No,Dropout
